-3.70,0.51865,0.72884,0.71162
-3.40,0.49828,0.67789,0.73504
-3.10,0.50847,0.68808,0.73897
-2.80,0.51865,0.68808,0.75377
-2.50,0.49828,0.68808,0.72416
-2.20,0.49828,0.68808,0.72416
-1.90,0.48809,0.68808,0.70935
-1.60,0.49828,0.68808,0.72416
-1.30,0.48809,0.68808,0.70935
-1.00,0.46772,0.67789,0.68996
-0.70,0.45753,0.67789,0.67493
-0.40,0.42697,0.67789,0.62985
-0.10,0.40659,0.65751,0.61838
0.20,0.38622,0.63713,0.60618
0.50,0.35566,0.59638,0.59636
0.80,0.35566,0.56581,0.62858
1.10,0.38622,0.55562,0.69511
1.40,0.44734,0.60656,0.73750
1.70,0.51865,0.64732,0.80123
2.00,0.55940,0.66770,0.83781
2.30,0.57978,0.67789,0.85527
2.60,0.55940,0.67789,0.82521
2.90,0.55940,0.68808,0.81299
3.20,0.54922,0.68808,0.79819
3.50,0.54922,0.68808,0.79819
3.80,0.53903,0.68808,0.78338
4.10,0.51865,0.68808,0.75377
4.40,0.51865,0.67789,0.76510
4.70,0.50847,0.68808,0.73897
5.00,0.51865,0.68808,0.75377
5.30,0.50847,0.67789,0.75007
5.60,0.50847,0.68808,0.73897
5.90,0.50847,0.68808,0.73897
6.20,0.49828,0.67789,0.73504
6.50,0.50847,0.68808,0.73897
6.80,0.50847,0.67789,0.75007
7.10,0.50847,0.67789,0.75007